ID,быт,дороги,"заповедники, природоохранные мероприятия",здоровье,коррупция,криминал,мошенничество,психология,строительство,терроризм,туризм,благоустройство территории,"энергия, гэс, аэс","кража, наркотики","поликлиники, больницы, оздоровление",украинские новости,социология,"терроризм, организованная преступность",транспорт,убийства,"жкх, мобильная связь"
0,0.048394321811331235,0.14240168257127353,0.13803839981839328,0.07878503264674594,0.05722377082540783,0.08456618691945937,0.08123899268000523,0.0635330583779528,0.08786486796950921,0.11471246651574811,0.10324121986417333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.03136575997274935,0.09229465003475672,0.13420002038479947,0.07659428826413832,0.07417676261453889,0.0,0.10530668266260766,0.058825161560614174,0.056947762787403086,0.0,0.0,0.22941813008639528,0.1408707816319971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.025811382903596657,0.0,0.0,0.0,0.030520619045361404,0.0451038499885375,0.0,0.04840816134300912,0.04686322002355138,0.0,0.11012856705534577,0.0,0.0,0.13766070881918216,0.2166463614203523,0.3388571294010638,0.0,0.0,0.0,0.0,0.0
3,0.0748504817741618,0.11012484674819208,0.16012582173414003,0.0,0.08850680523873174,0.0,0.0,0.05615157021006717,0.06794937352548022,0.08871168210271027,0.07984051389243926,0.2737389047740774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.32969727394358417,0.23969634679463922,0.04560200768377079,0.0,0.09789646018120077,0.09404479617407156,0.07354785341818416,0.0,0.0,0.1195152618045493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.028191867752744425,0.08295538097359278,0.08041357264292559,0.04589582285979378,0.1333416747289159,0.0,0.0,0.021149064160300577,0.051185235068812576,0.0,0.06014265120585478,0.0,0.12661610780179952,0.0,0.0,0.3701086228052601,0.0,0.0,0.0,0.0,0.0
6,0.07268373647568534,0.10693699159641061,0.0,0.0887458022469417,0.08594474151397434,0.0,0.06100667717303425,0.08178917159461735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5028928793993364,0.0,0.0,0.0,0.0
7,0.0,0.0,0.06066269560854702,0.10386919422957891,0.10059079779893015,0.0,0.0,0.0717953001872584,0.1544532462657332,0.0,0.09074128218111827,0.0,0.19103427827603842,0.2268532054527956,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.02401579820987395,0.0,0.06850188681590787,0.039097261314643764,0.05679486689817766,0.0,0.0806300897275768,0.0360324943104922,0.0872063027195423,0.05692633649747899,0.10246740569546221,0.0,0.0,0.0,0.0,0.0,0.332326721174472,0.11600083663637228,0.0,0.0,0.0
9,0.02823776792946212,0.0,0.0,0.06895582120771672,0.10016907976825358,0.0,0.0,0.04236699539892925,0.05126857155987449,0.13386793685078338,0.06024057158285254,0.4130782051395601,0.0,0.0,0.0,0.0,0.0,0.0,0.10181505056256765,0.0,0.0
10,0.10511855026855832,0.15465717740661453,0.14991837809889097,0.08556549719793619,0.12429722341224447,0.0918441940913001,0.0,0.03942908259157645,0.0,0.24916989693287897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.07624008872496252,0.07383374258352798,0.10911266395449698,0.05240985334207806,0.011710626570940519,0.05668441584870145,0.0,0.0,0.22835721813334012,0.0,0.1665104715555605,0.0,0.0,0.0,0.0,0.22514091928639166,0.0,0.0
12,0.0,0.0,0.14388786925283126,0.08212360105209289,0.11929733270615803,0.0,0.0,0.07568607335057352,0.0,0.0,0.21523227109069348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3637728525476509,0.0,0.0
13,0.039892622758440376,0.11738518880644525,0.11378842814663774,0.0,0.047170953469564604,0.0,0.06696728804039827,0.05237185346749096,0.14485831810157074,0.09456029098296978,0.0,0.0,0.17916686712562696,0.0,0.0,0.0,0.0,0.0,0.14383818910085544,0.0,0.0
14,0.0936717198126867,0.0,0.06679654671879609,0.038123943198804126,0.0,0.0,0.07862282056409113,0.06148707762063537,0.0,0.11101833459281385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22622604030233767,0.0,0.32405351718983505,0.0
15,0.026527364811945394,0.0,0.0,0.0,0.03136723044738116,0.09270997121990472,0.04453118289742965,0.05472605077687783,0.0963263176150074,0.0,0.0,0.19402872548165773,0.0,0.1414792789970421,0.22265591448714822,0.0,0.0,0.0,0.09564796326560593,0.0,0.0
16,0.06160695088895735,0.0,0.1757256760732377,0.10029494071588607,0.07284701814121516,0.10765446708241012,0.10341888149228251,0.08087886885934914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29757319674666194,0.0,0.0,0.0
17,0.0,0.0,0.1483796084472689,0.12703087305064278,0.06151071528010339,0.09090150073817328,0.087325048250114,0.029268285402510738,0.0,0.0,0.22195116430237313,0.0,0.23363280452881377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.10187118095003328,0.0,0.05636116211543972,0.04093668703303878,0.0,0.05811667372231407,0.058435996105403704,0.0,0.08206289576530458,0.14771321237754828,0.0,0.0,0.0,0.0,0.4545021919309177,0.0,0.0,0.0,0.0,0.0
19,0.1279471395287863,0.0,0.0912380716416972,0.10414775109497391,0.03782271099234329,0.0,0.0,0.05399088085610323,0.0,0.1516410542563393,0.0682384744153527,0.0,0.14365994613758462,0.0,0.0,0.0,0.0,0.0,0.0,0.22131397107681955,0.0
20,0.0476801086151771,0.0,0.034000300293831026,0.03881115359454798,0.0,0.0,0.08004005118351042,0.026826610561506238,0.04328407023221752,0.056509758358728415,0.05085878252285559,0.0,0.0,0.12714695630713893,0.0,0.0,0.32989480555365785,0.0,0.0,0.16494740277682893,0.0
21,0.12425173832433023,0.0,0.08860291089422992,0.15170959464719494,0.0,0.0,0.10428998364271652,0.10486300553086332,0.0,0.1472613194955025,0.0,0.0,0.2790214474651626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.04114463749215239,0.0,0.058679817259002856,0.03349134244194281,0.0,0.14379559314663498,0.0,0.04629902065050994,0.07470232055312775,0.0,0.0,0.6018872684566292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.11270225622230307,0.0,0.0,0.0,0.0,0.0,0.18919198421580055,0.06341050020419689,0.10231126805996307,0.0,0.12021573997045662,0.41216825132727974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.058012553508025456,0.0,0.0,0.1416649955299318,0.0,0.0,0.0,0.0870400802816382,0.10532775672379091,0.2750224758898985,0.12376011415045433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20917202391626083,0.0,0.0
25,0.0,0.0,0.0,0.139556209212451,0.12163628950757273,0.05991867276084074,0.0,0.05144665529355703,0.124511851907279,0.08127856999502933,0.07315071299552642,0.0,0.0,0.182876782488816,0.0,0.0,0.0,0.1656242558389277,0.0,0.0,0.0
26,0.020921237938298365,0.12312268763688232,0.0298375315443141,0.0,0.04947655346147234,0.07311722747036697,0.0,0.03923690045570975,0.0,0.0,0.04463197426836985,0.0,0.09396205109130493,0.0,0.17560121023620923,0.27465830318996826,0.0,0.0,0.07543432270710396,0.0,0.0
27,0.050311133848845106,0.0,0.0358764631345525,0.06142917455630054,0.0,0.04395785073482713,0.0,0.047178206100015926,0.04567251867129202,0.0,0.0,0.0,0.22595877658428679,0.13416302359692028,0.0,0.0,0.0,0.0,0.18140352486344152,0.17404932790951821,0.0
28,0.0,0.0,0.05428737746405388,0.12393747859838057,0.045009627042945366,0.0,0.06389891314621425,0.014277779127908678,0.13822105325954145,0.0,0.08120486878998062,0.0,0.34191523701044463,0.0,0.0,0.0,0.0,0.0,0.13724766556053059,0.0,0.0
29,0.0,0.0,0.05046622048586583,0.0,0.0,0.03091701903485637,0.17820367037140167,0.016591001057166516,0.06424600409370863,0.04193836378339313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6176377211736079
30,0.061519718923859865,0.2715353111122091,0.08773842921731546,0.05007646437045509,0.07274387087532622,0.0,0.05163622309674795,0.017306646202756182,0.2233907524043706,0.0,0.0,0.0,0.0,0.16405258379695964,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.05342660580938896,0.0,0.025398720681900785,0.0434887474950829,0.04211612344019576,0.0933598026430278,0.0,0.0100199348624202,0.0,0.0,0.037992253020009935,0.1302591532114626,0.0,0.0,0.14947771680003907,0.0,0.0,0.0,0.0,0.0,0.41446094203647194
32,0.11027871020712833,0.16224913685646467,0.0,0.04488290908271042,0.06519942220098118,0.28905818921185855,0.0,0.09307038399898303,0.0,0.0,0.23526124844187382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0,0.08652193216922097,0.0,0.02393452495619149,0.06953725726302286,0.0,0.049360053106375236,0.049631262189377294,0.0,0.0,0.0,0.0,0.13205979120565303,0.0,0.2468002655318762,0.0,0.0,0.0,0.0,0.0,0.3421549135782829
34,0.11196287138590866,0.0,0.15967963829968032,0.09113670929981754,0.0,0.09782421527232975,0.0,0.08399265955983184,0.20328010691342283,0.1326967364573732,0.11942706281163593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.07885064947118767,0.11601015094611518,0.11245552236559354,0.03209183825854379,0.046618397839778385,0.06889340022055987,0.0,0.036970267883926815,0.07158073143483704,0.0,0.08410735943593352,0.0,0.0,0.21026839858983376,0.0,0.0,0.0,0.0,0.14215328355369045,0.0,0.0
36,0.0,0.0,0.04823046192697505,0.02752740195832121,0.0,0.17728398462577516,0.02838481283899023,0.009513591116364859,0.0,0.04008040701801861,0.0,0.0,0.0,0.09018091579054188,0.28384812838990237,0.0,0.2339829166457303,0.0,0.06096737968938042,0.0,0.0
37,0.022686812107400263,0.06675659654591343,0.12942225959876252,0.055400545941123695,0.05365195288216598,0.0,0.03808409114422602,0.021274080217928454,0.041190240421946585,0.05377614721754136,0.09679706499157448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1569682134998505,0.2639919954315667
38,0.2938488321366957,0.0,0.2514494741849385,0.0,0.06949219494410541,0.10269665669214212,0.0986561324944185,0.07715415489948113,0.1067025546482186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.04814474012527407,0.0,0.0,0.039189359211669834,0.028464326725335245,0.042065028914915224,0.0404100113838366,0.02708802960894541,0.131117590128406,0.05706043274106556,0.0,0.0,0.0,0.0,0.0,0.0,0.33310955329919356,0.0,0.08679615121176171,0.16655477664959678,0.0
40,0.04177389483629101,0.24584177191012638,0.0,0.0680071038352337,0.0,0.1459947723971399,0.07012535788911801,0.05484162604148973,0.0,0.0,0.0,0.0,0.0,0.22279410579355202,0.0,0.0,0.0,0.0,0.15062136729704928,0.0,0.0
41,0.13986804161548833,0.0,0.09973877062274376,0.17077687752097778,0.0,0.2444110488297953,0.0,0.05246332403452749,0.12697240657292558,0.1657695308035417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0.0363660512671535,0.0,0.0,0.0,0.0860019318650466,0.0,0.06104727294682816,0.06820299724828788,0.06602630584674678,0.0,0.0,0.0,0.16332823025247883,0.38790454684963727,0.0,0.0,0.0,0.0,0.13112266372382106,0.0,0.0
43,0.033069928130883844,0.19461842762083364,0.14149139166862837,0.08075581813837453,0.039103471600490824,0.11557544848472714,0.0,0.012404251430778408,0.0,0.0,0.14109836002510442,0.24188290290017894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0.0,0.0,0.0,0.04263436542296714,0.18579918603496298,0.36610260547503526,0.17584928426915628,0.11787699275185201,0.0,0.0,0.1117375660460264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0.05329398105855324,0.0,0.0,0.06507118831950538,0.03150868164200838,0.0931280488122159,0.04473199721635944,0.03498271577176828,0.0,0.06316323681013718,0.0,0.0,0.11967771185078621,0.0,0.0,0.0,0.0,0.0,0.0,0.18436836690526529,0.31007407161340067
46,0.15259556774729285,0.0,0.10881466669444838,0.12421133654469625,0.18043632953028624,0.0,0.1280802142403507,0.1430932796458131,0.0,0.0,0.16276860559711243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.05739003232360859,0.0,0.0,0.18685975548291,0.06786073106163418,0.1504284806298,0.1445099830312505,0.021526517618818755,0.052098752747673054,0.06801781608723981,0.12243206895703168,0.0,0.12887586206003332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,0.0,0.0,0.03168756720296718,0.036171181640270965,0.07881642004063659,0.0,0.14919130001134712,0.008333946246055105,0.040339846191011414,0.10533182060986312,0.04739931927443842,0.16251195179807454,0.0,0.0,0.1864891250141839,0.0,0.0,0.0,0.0,0.1537275219711516,0.0
49,0.09573349327074883,0.0,0.09102237428899425,0.10390153376708723,0.11319988118850666,0.1115257077465834,0.05356890552417858,0.041893631243267865,0.0,0.07564127863367809,0.0,0.0,0.14332031741117954,0.17019287692577567,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0.04902952964486759,0.0,0.06992512305897551,0.03990956944065534,0.05797487108122911,0.08567617466952972,0.24691592634267748,0.0919528175024623,0.0,0.0,0.0,0.35861598825960295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0.10555496222219468,0.0,0.07527039088825026,0.08592073236528408,0.24962651574024794,0.18445099200601942,0.0,0.10888013685630046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1902962699217031,0.0,0.0
52,0.06589681736844918,0.0,0.0,0.02681969037571223,0.0,0.0,0.05531011556171472,0.09269002882595052,0.0,0.15619986339187955,0.0,0.0,0.44393645385060504,0.0,0.0,0.0,0.0,0.1591470306256886,0.0,0.0,0.0
53,0.06143771083907183,0.0,0.0,0.0,0.21794070172936328,0.21471746040685855,0.0,0.17283575796486145,0.1115464820907971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22152188696904773,0.0,0.0
54,0.04768253403520167,0.14030722658634054,0.2040121790475481,0.07762625572662403,0.05638211876679735,0.0,0.0,0.07154126718248573,0.08657254406391225,0.0,0.10172273927509691,0.0,0.21415313531599345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,0.05479504998893316,0.0,0.15629563005199879,0.1338079440111309,0.0647922992940734,0.0,0.367935286483066,0.09248922723406741,0.0,0.12988456293673045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,0.01593177760413275,0.0,0.0,0.02593662999464537,0.03767699830630932,0.055679659613078275,0.0,0.020915564444399917,0.028925780614595633,0.0,0.06797558444429974,0.0,0.0,0.08496948055537466,0.26744492240380224,0.20915564444399917,0.0,0.0,0.0,0.0,0.18538795757536292
57,0.0494365671849595,0.14546851953275441,0.07050563342256064,0.08048178823115824,0.0,0.08638744845972446,0.0829885980285222,0.1112594391151616,0.08975717162659316,0.0,0.10546467666124695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17825015773731878,0.0,0.0
58,0.0,0.0,0.0,0.14744509607006542,0.053546746782951,0.0,0.07601882412136979,0.050957673312127,0.08221894098233258,0.0,0.38642902261696316,0.0,0.20338369611419108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,0.0415892340780045,0.0,0.11862778745369529,0.033853239821841505,0.049177108193852896,0.0,0.0,0.031199542634341836,0.0,0.0,0.08872369936640961,0.0,0.0,0.0,0.3490768499662017,0.0,0.0,0.0,0.0,0.28775253848565274,0.0
60,0.0,0.19567127052276617,0.14225682898730357,0.05412845957227554,0.03931501278402,0.0,0.16744328395554747,0.018707033555473252,0.12073333713106851,0.0,0.14186167112900552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11988310236253985,0.0,0.0
61,0.0,0.0,0.0,0.03830515289067284,0.11128841186250908,0.08223188112024989,0.07899652842043678,0.052953716853259815,0.08543950768877027,0.22309204785401124,0.10039142153430508,0.0,0.0,0.0,0.0,0.0,0.0,0.22730133177578504,0.0,0.0,0.0
62,0.26211510056981613,0.15425624309396074,0.0747648643408055,0.12801551493648253,0.0,0.0,0.0,0.07865373274241515,0.19035876807339838,0.0,0.11183577624312156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,0.38748911410853765,0.0,0.18421023809059542,0.0,0.0,0.0,0.0,0.19379186952241395,0.23450877827845307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,0.06703291455166213,0.0986231386507213,0.0,0.0,0.0396314691113753,0.0,0.0,0.03142935187770239,0.06085257491214719,0.0,0.0,0.0,0.1505300537300483,0.0,0.0,0.0,0.0,0.1618908125021274,0.0,0.0,0.39000968466421604
65,0.06448059951220797,0.0,0.04598059463823187,0.026243296462838222,0.0,0.0,0.0,0.04232572685929549,0.05853557969902568,0.07642145127372796,0.0,0.0,0.14479853925548455,0.0,0.5412142122991883,0.0,0.0,0.0,0.0,0.0,0.0
66,0.036606291076905245,0.10771506339870968,0.0,0.029797171750994413,0.04328503702396186,0.06396730727431907,0.1229011215172163,0.0892496239589309,0.0,0.0,0.07809342096406453,0.0,0.1644072020296095,0.0,0.0,0.0,0.0,0.0,0.2639777610052885,0.0,0.0
67,0.1292224311770038,0.12674690567552863,0.18429494362848453,0.0,0.050932936691782865,0.0,0.07230807077882617,0.024235122623672507,0.0,0.2042033480327961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20805624139190548,0.0,0.0,0.0
68,0.11945097355570336,0.35148792218689723,0.08517952431827315,0.09723195303739289,0.0,0.0,0.0,0.078408844180154,0.0,0.0,0.0,0.0,0.2682407827215795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,0.050328139270404124,0.0,0.07177717912659307,0.02048331264423443,0.059510409483711106,0.0,0.16897053971440595,0.042474737318319085,0.09137591243420891,0.11929633012243938,0.10736669711019547,0.0,0.0,0.2684167427754886,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,0.07757998250553945,0.2282813278323919,0.0553216588340337,0.06314936572787949,0.04586714901020346,0.0,0.06511631318497736,0.050924296208764354,0.0,0.0,0.0,0.0,0.0,0.4137599066962103,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,0.0942369230487587,0.1386474270142657,0.13439917716146088,0.0,0.1114302646673544,0.0,0.0,0.053021213847213686,0.25664523723917265,0.0,0.0,0.0,0.2116197570217739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,0.06237418417652142,0.0,0.044478526877965135,0.05077199093541967,0.03687711581798957,0.0,0.0,0.03509404648173513,0.0,0.07392495902402538,0.06653246312162286,0.22811130213127834,0.14006834341394284,0.0,0.2617670680194997,0.0,0.0,0.0,0.0,0.0,0.0
73,0.029623856142611555,0.0,0.08449813005580567,0.04822707263916413,0.0,0.0,0.0,0.038890806012864404,0.0,0.0,0.0,0.21667734778595882,0.2660949885090722,0.31598779885452327,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,0.045812215346880014,0.0,0.0,0.0,0.10834112821063542,0.08005411009420671,0.0,0.11169454408382176,0.0,0.0,0.09773272607334405,0.33508363225146526,0.0,0.0,0.0,0.0,0.0,0.22128164393964686,0.0,0.0,0.0
75,0.0,0.14487285296863034,0.0,0.0,0.029108402328570065,0.043016853953142795,0.04132438756810111,0.03693461746013433,0.08938963268277192,0.05835156577903166,0.0,0.18005626011815484,0.0,0.0,0.20662193784050556,0.0,0.0,0.0,0.0,0.1703234893009573,0.0
76,0.07761058902711995,0.0,0.027671742048666723,0.01579356978612298,0.0,0.10171490166011624,0.06514200259325478,0.025472193321721417,0.03522750140238069,0.0,0.0,0.0,0.08714171399536275,0.0,0.0,0.0,0.2684906863640906,0.0,0.06995884081317855,0.0,0.2257762589879853
77,0.05770226643775152,0.0,0.041147020078173786,0.046969094461254024,0.10234489751545763,0.0,0.0,0.05410908501122487,0.15714659795813182,0.06838787133363143,0.0615490842002683,0.21102543154377698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1996186514603296,0.0
78,0.06574224727730454,0.09672422587925264,0.04688026546793861,0.026756781085834597,0.03886839561891446,0.0,0.11036075608518008,0.030824203851629966,0.05968090532975164,0.0,0.0701250637624582,0.0,0.29526342636824493,0.0,0.0,0.0,0.0,0.1587737292734902,0.0,0.0,0.0
79,0.1593771839492282,0.0,0.11365058242619058,0.06486575372178445,0.18845523829562316,0.139251054918097,0.0,0.1643978571432332,0.0,0.0,0.17000232954584343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,0.05340894489878702,0.0,0.07617097434033135,0.0,0.0631533020512216,0.0,0.08965698291206214,0.12019947159639101,0.0,0.0,0.22787816490149132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3695321592997156,0.0
81,0.0,0.0,0.07818498755315577,0.08924772824032726,0.1620577975264603,0.04789831148734287,0.09202757551338663,0.025703672647969713,0.04976668533968604,0.06497317252681233,0.0,0.20048864665416374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18965142251069544,0.0
82,0.0,0.0,0.0,0.0,0.37167036297208045,0.2746301487489946,0.0,0.35369948827892495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,0.0,0.07815497856555047,0.0,0.04323995634469247,0.03140638861525585,0.04641285416520744,0.0,0.01494391897846789,0.0,0.0,0.0566623594600241,0.0,0.0,0.2833117973001204,0.44586774657068134,0.0,0.0,0.0,0.0,0.0,0.0
84,0.052298138484250266,0.15388877530997777,0.07458676017809508,0.0638552787852213,0.06183983118691948,0.13708181008841025,0.08779228493093814,0.009808295569207376,0.0,0.12396595788859321,0.0,0.0,0.23488286757838714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,0.06826642951818775,0.0,0.0973604788671647,0.01852274081256605,0.026907168524489707,0.07952767215770677,0.0,0.01707077504923669,0.0,0.10787781454725964,0.048545016546266855,0.0,0.10220003483424599,0.2427250827313342,0.1909967864115417,0.0,0.0,0.0,0.0,0.0,0.0
86,0.03653235469947763,0.0,0.05210185405607952,0.08921096473513138,0.0,0.1276762157415191,0.0,0.08221787079618702,0.13265649366051452,0.0,0.0,0.0,0.0,0.0,0.0,0.47960424631109094,0.0,0.0,0.0,0.0,0.0
87,0.025415909964090485,0.1495740908231532,0.03624776017162765,0.020688308269657122,0.0,0.13323835394144362,0.08533079279747101,0.023833234252040893,0.046145198232674926,0.0,0.05422060792339305,0.0,0.0,0.0,0.0,0.3336652795285725,0.0,0.0,0.09164046409587555,0.0,0.0
88,0.09275144084305792,0.0,0.0,0.07549878809482616,0.0,0.0,0.15570077938244475,0.12176599413242475,0.0,0.21985526718354467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33442773036370177,0.0,0.0
89,0.11436138317376769,0.16825582811772719,0.08155017853059757,0.04654453750792453,0.06761319651844001,0.0,0.09598857079503124,0.06434398701644951,0.10381742585987423,0.13553941709483577,0.12198547538535223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,0.0,0.0,0.02851618595853813,0.048826601394826016,0.09457100008420498,0.13975850865686265,0.0,0.0149997227239783,0.07260504084478858,0.04739495721812587,0.042655461496313295,0.0,0.08980097157118586,0.0,0.0,0.0,0.2766840745706808,0.0,0.14418747548049562,0.0,0.0
