ID,"история, археология","концерты, фестивали",образование,европа,культурные мероприятия,религия,"театр, живопись",поздравления,москва,"история, военные конфликты",литература
189,0.0,0.3203820273496853,0.0,0.27588452355111787,0.0,0.0,0.0,0.4037334490991969,0.0,0.0,0.0
190,0.0,0.0,0.2543950361944158,0.0,0.0,0.59358841778697,0.0,0.1520165460186143,0.0,0.0,0.0
191,0.0,0.09401762211087614,0.0,0.0,0.10372050837854663,0.3469697958853762,0.0,0.1777162369169,0.277575836708301,0.0,0.0
192,0.0,0.4014141963557248,0.0,0.3456622246396519,0.0,0.0,0.0,0.2529235790046233,0.0,0.0,0.0
193,0.0,0.22082585278276484,0.0,0.5704667863554758,0.0,0.0,0.0,0.20870736086175945,0.0,0.0,0.0
194,0.10026652622877694,0.17853910476866086,0.0,0.0,0.2954472730157556,0.0,0.4257470959868067,0.0,0.0,0.0,0.0
195,0.0,0.0,0.0,0.7321428571428571,0.0,0.0,0.0,0.26785714285714285,0.0,0.0,0.0
196,0.0,0.07288756039167638,0.0,0.0,0.16081952826633222,0.0,0.0,0.0,0.2151918449659017,0.0,0.5511010663760897
197,0.0,0.0,0.0,0.0,0.0,0.19589695612950647,0.2531591433058238,0.0,0.0,0.14959403922616857,0.4013498613385011
198,0.0,0.0,0.20558248370382756,0.0,0.0,0.47969246197559756,0.0,0.12284806953033597,0.19187698479023907,0.0,0.0
199,0.08981488865760207,0.03998211172499705,0.0,0.0,0.0,0.14755303136606054,0.0,0.0,0.11804242509284844,0.0,0.604607543158492
200,0.0,0.3118756936736959,0.0,0.0,0.6881243063263041,0.0,0.0,0.0,0.0,0.0,0.0
201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,0.0,0.0,0.0,0.7007481296758105,0.29925187032418954,0.0,0.0,0.0,0.0,0.0,0.0
204,0.12821740157128544,0.0,0.3611020697313753,0.2949000236139565,0.0,0.0,0.0,0.21578050508338284,0.0,0.0,0.0
205,0.5290102389078498,0.4709897610921502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,0.12640168277889421,0.0,0.0,0.0,0.12415254251592459,0.0,0.5367209914919201,0.212724783213261,0.0,0.0,0.0
207,0.0,0.24834084903639164,0.0,0.0,0.27397033167715806,0.0,0.0,0.0,0.24439893079771877,0.23328988848873153,0.0
208,0.3168819697471569,0.0,0.0,0.0,0.0,0.0,0.0,0.2666445842994369,0.41647344595340624,0.0,0.0
209,0.0,0.0,0.0,0.0,0.08814839928318884,0.2948773833163817,0.38107231074732406,0.0,0.23590190665310537,0.0,0.0
210,0.5996131528046422,0.4003868471953579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
212,0.0,0.0,0.6069674020414884,0.0,0.2116825814948963,0.0,0.0,0.18135001646361543,0.0,0.0,0.0
213,0.32995519996835315,0.1958443767554096,0.0,0.0,0.0,0.0,0.0,0.185096819494442,0.28910360378179517,0.0,0.0
214,0.14386734812198407,0.0,0.0,0.0,0.14130743089561426,0.47270700097223334,0.0,0.24211822001016833,0.0,0.0,0.0
215,0.28025034770514606,0.1247566063977747,0.0,0.0,0.0,0.0,0.5949930458970794,0.0,0.0,0.0,0.0
216,0.0,0.2470210815765353,0.5209288114879316,0.0,0.0,0.0,0.0,0.0,0.0,0.23205010693553313,0.0
217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,0.08930962560765304,0.0,0.0,0.0,0.08772048636196526,0.29344591271085996,0.379222410272496,0.15030156504702585,0.0,0.0,0.0
219,0.16746483709995502,0.04969924197805117,0.0,0.12838970844329886,0.0,0.18341386920471264,0.23702715404916713,0.09394368910485283,0.0,0.14006150011996238,0.0
220,0.07381957659972882,0.0,0.0,0.16978502617937627,0.07250606100186888,0.0,0.313449279100387,0.0,0.0,0.37044005711863914,0.0
221,0.14717125382263,0.0,0.0,0.0,0.0,0.48356269113149847,0.0,0.0,0.0,0.36926605504587157,0.0
222,0.0,0.14686648501362398,0.2322888283378747,0.0,0.0,0.0,0.0,0.0,0.0,0.6208446866485015,0.0
223,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,0.10462820671011452,0.0,0.0,0.0,0.0,0.0,0.4442674623383325,0.17608161617068055,0.2750227147808725,0.0,0.0
225,0.0,0.19361211722094174,0.30622324662495887,0.5001646361540995,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,0.10621761658031088,0.0,0.0,0.0,0.0,0.0,0.0,0.17875647668393782,0.0,0.0,0.7150259067357513
227,0.0,0.1623696447734089,0.0,0.0,0.3582533087527172,0.0,0.0,0.0,0.47937704647387397,0.0,0.0
228,0.08522654212002859,0.07587911491976738,0.0,0.0,0.3348402224217493,0.2800300669658082,0.0,0.0,0.22402405357264657,0.0,0.0
229,0.13919769037767682,0.12393084691689935,0.0,0.0,0.1367208631467573,0.0,0.0,0.23425952770877317,0.36589107184989333,0.0,0.0
230,0.5290102389078498,0.4709897610921502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,0.0,0.0,0.0,0.47826086956521735,0.0,0.0,0.0,0.0,0.0,0.5217391304347826,0.0
232,0.15650490882462625,0.13933985430837692,0.4407689268938454,0.0,0.0,0.0,0.0,0.2633863099731515,0.0,0.0,0.0
233,0.2849740932642487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7150259067357513,0.0
234,0.2107455811410406,0.375263099322111,0.0,0.0,0.4139913195368485,0.0,0.0,0.0,0.0,0.0,0.0
235,0.07755943339351491,0.0,0.21843268996540938,0.17838669680508432,0.07617937230110362,0.2548381382929776,0.0,0.0,0.0,0.19460366924191014,0.0
236,0.07085990812185004,0.1261763525266491,0.0,0.32595557736051023,0.0,0.0,0.0,0.0,0.0,0.0,0.4770081619909906
237,0.22729201196988297,0.0,0.32006426175350866,0.2613858137653654,0.0,0.0,0.0,0.191257912511243,0.0,0.0,0.0
238,0.14579461918386477,0.12980424159595702,0.0,0.0,0.0,0.4790394630326985,0.0,0.24536167618747975,0.0,0.0,0.0
239,0.0,0.08810610831234256,0.0,0.0,0.0,0.32515349496221657,0.42019836272040295,0.16654203400503775,0.0,0.0,0.0
240,0.2220000886094858,0.19765169179425188,0.0,0.0,0.10902495454843077,0.0,0.47132326504783145,0.0,0.0,0.0,0.0
241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18038419490863658,0.28174293300015624,0.5378728720912073,0.0
242,0.21048597253059875,0.0937002071265246,0.0,0.24205886841018856,0.0,0.0,0.0,0.17711624517818678,0.27663870675450125,0.0,0.0
243,0.0,0.3118756936736959,0.0,0.0,0.6881243063263041,0.0,0.0,0.0,0.0,0.0,0.0
244,0.30303030303030304,0.0,0.0,0.6969696969696969,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,0.0,0.35146443514644354,0.0,0.0,0.0,0.6485355648535565,0.0,0.0,0.0,0.0,0.0
246,0.0,0.41509433962264153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5849056603773585,0.0
247,0.07567150436478721,0.06737204904735894,0.0,0.0,0.14865007263118343,0.0,0.0,0.0,0.19890795433029784,0.0,0.5093984196263726
248,0.6156966963995419,0.1827228905443802,0.0,0.0,0.20158041305607782,0.0,0.0,0.0,0.0,0.0,0.0
249,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
250,0.0,0.0,0.0,0.0,0.08846072603277107,0.0,0.38242252331090265,0.30313980506352034,0.0,0.2259769455928061,0.0
251,0.0,0.09177566962586224,0.2903107916736459,0.0,0.0,0.0,0.0,0.346956799805089,0.27095673889540284,0.0,0.0
252,0.0703847463081572,0.0,0.1982264283780754,0.48565474952628473,0.06913234868701562,0.0,0.0,0.0,0.0,0.17660172710046715,0.0
253,0.0,0.47546531302876477,0.0,0.0,0.5245346869712352,0.0,0.0,0.0,0.0,0.0,0.0
254,0.1423123101913977,0.2534077265343598,0.0,0.0,0.0,0.0,0.6042799632742426,0.0,0.0,0.0,0.0
255,0.10674574841785235,0.09503815020428144,0.0,0.0,0.0,0.35073603051580055,0.0,0.17964528392272713,0.0,0.2678347869393386,0.0
256,0.11967683701599445,0.2131019807510611,0.0,0.0,0.35264206779090185,0.0,0.0,0.0,0.3145791144420426,0.0,0.0
257,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,0.0,0.1263450789563279,0.0,0.0,0.2787685016118267,0.0,0.0,0.2388230151003759,0.0,0.3560634043314695,0.0
259,0.0,0.0753445602008925,0.476669666577075,0.0,0.08312033331771058,0.0,0.0,0.14241959550168704,0.22244584440263498,0.0,0.0
260,0.07296025591165683,0.0,0.0,0.0,0.07166203071749926,0.23972655513830105,0.3098004712556506,0.12278677214400786,0.0,0.18306391483288442,0.0
261,0.11083881333538667,0.09868229832440878,0.0,0.0,0.0,0.1820923361938495,0.23531932677359016,0.0,0.0,0.0,0.3730672253727649
262,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,0.12441233803462906,0.2215342277261782,0.0,0.0,0.0,0.0,0.0,0.0,0.6540534342391928,0.0,0.0
264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
265,0.0,0.6444954128440367,0.0,0.0,0.35550458715596334,0.0,0.0,0.0,0.0,0.0,0.0
266,0.15724898767744372,0.07000116225641043,0.0,0.36167267165812056,0.07722548149283713,0.0,0.33385169691518823,0.0,0.0,0.0,0.0
267,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
268,0.0,0.09917543945489547,0.0,0.0,0.10941062715664625,0.18300229899415232,0.0,0.09373288485066339,0.0,0.13974721014098906,0.37493153940265356
269,0.13066313071725238,0.11633233573536018,0.36799004161185367,0.0,0.3850144919355338,0.0,0.0,0.0,0.0,0.0,0.0
270,0.3077276556636287,0.0,0.4333307804242935,0.0,0.0,0.0,0.0,0.25894156391207784,0.0,0.0,0.0
271,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,0.0,0.11195079086115993,0.3541300527240774,0.0,0.0,0.0,0.5339191564147627,0.0,0.0,0.0,0.0
273,0.5660377358490566,0.0,0.0,0.43396226415094336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,0.0,0.0,0.6315789473684211,0.0,0.0,0.3684210526315789,0.0,0.0,0.0,0.0,0.0
275,0.06394904065298904,0.0,0.0,0.4412483805056244,0.06281115736734867,0.0,0.2715374649265381,0.0,0.0,0.16045395654749978,0.0
276,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,0.0,0.0,0.0,0.25338735932358214,0.10820812497804219,0.3619819418908316,0.0,0.0,0.0,0.27642257380754415,0.0
278,0.3147675772059734,0.42036702246217095,0.0,0.0,0.0,0.0,0.0,0.2648654003318557,0.0,0.0,0.0
279,0.0,0.3459915611814346,0.0,0.0,0.0,0.0,0.0,0.6540084388185654,0.0,0.0,0.0
280,0.1899547083079835,0.0,0.0,0.436895829108362,0.37314946258365445,0.0,0.0,0.0,0.0,0.0,0.0
281,0.09497964721845317,0.0,0.0,0.655359565807327,0.0,0.0,0.0,0.0,0.2496607869742198,0.0,0.0
282,0.0,0.14822283841693976,0.4688681623392993,0.38290899924376104,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,0.0,0.22987876322303377,0.0,0.3959023144396693,0.08453430201558775,0.0,0.0,0.2896846203217092,0.0,0.0,0.0
284,0.0,0.0,0.0,0.0,0.12732919254658387,0.0,0.0,0.0,0.0,0.0,0.8726708074534162
285,0.15425526897236289,0.0,0.0,0.1773935593182173,0.15151051329669807,0.0,0.0,0.12980016535479316,0.0,0.38704049305792865,0.0
286,0.0,0.0,0.42060239624982143,0.0,0.14668695669922596,0.2453513978123958,0.0,0.0,0.0,0.1873592492385568,0.0
287,0.0,0.42519514831271765,0.0,0.0,0.15635883271286177,0.0,0.0,0.0,0.4184460189744206,0.0,0.0
288,0.16238397150337994,0.14457411656429955,0.0,0.0,0.15949457699264366,0.5335473349396769,0.0,0.0,0.0,0.0,0.0
289,0.0,0.2121800203308382,0.0,0.2740658595939993,0.0,0.0,0.0,0.20053599482487755,0.313218125250285,0.0,0.0
290,0.08699898893081702,0.03872858216920242,0.0,0.10004883727043958,0.0,0.0,0.1847055457300423,0.0732064662954436,0.11434152830907382,0.10914418611320681,0.2928258651817744
291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
292,0.0,0.0,0.0,0.1238452385466505,0.0528876463544415,0.0,0.2286373634707394,0.09061846722925647,0.1415374154818863,0.0,0.3624738689170259
293,0.12933753943217666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8706624605678234
294,0.0,0.10690732384588685,0.0,0.27617725326854103,0.0,0.0,0.0,0.0,0.3156311465926183,0.30128427629295385,0.0
295,0.04345454984396441,0.5416399374099304,0.12238220160136914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.292523311144736
296,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,0.0,0.0,0.3213639674963355,0.2624472401220073,0.2241542264387251,0.0,0.0,0.19203456594293217,0.0,0.0,0.0
298,0.0,0.08069495358749477,0.0,0.0,0.08902290253424691,0.2978028049062307,0.0,0.3050662879527241,0.0,0.22741305101930342,0.0
299,0.0,0.35170795306388525,0.0,0.45428943937418514,0.1940026075619296,0.0,0.0,0.0,0.0,0.0,0.0
300,0.07756958376221205,0.1381239039894873,0.21846127671806664,0.0,0.30475736823303246,0.0,0.0,0.26108786729720157,0.0,0.0,0.0
301,0.0,0.38193909889667893,0.3020436751478839,0.0,0.31601722595543724,0.0,0.0,0.0,0.0,0.0,0.0
302,0.22843450479233227,0.0,0.0,0.0,0.0,0.0,0.4849840255591054,0.0,0.0,0.2865814696485623,0.0
303,0.12933753943217666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8706624605678234
304,0.0,0.1733333333333333,0.0,0.0,0.0,0.0,0.8266666666666667,0.0,0.0,0.0,0.0
305,0.1075223932515871,0.0,0.0,0.24730150447865032,0.10560918340725282,0.0,0.0,0.0,0.0,0.5395669188625098,0.0
306,0.1675423234092236,0.0,0.0,0.0,0.0,0.5504962054874488,0.0,0.2819614711033275,0.0,0.0,0.0
307,0.21586305876886294,0.0,0.0,0.49648503516838477,0.10601103953773341,0.0,0.0,0.18164086652501882,0.0,0.0,0.0
308,0.5382284235115853,0.19167876759896457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27009280888945003,0.0
309,0.16325729217128346,0.07267582683753908,0.0,0.0,0.0,0.0,0.0,0.0,0.21456672685368683,0.0,0.5495001541374906
310,0.0,0.18957851680597546,0.0,0.0,0.0,0.0,0.45207184776809534,0.35834963542592924,0.0,0.0,0.0
311,0.30303030303030304,0.0,0.0,0.6969696969696969,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,0.1390847327265735,0.4953211126778618,0.0,0.0,0.0,0.0,0.0,0.0,0.3655941545955647,0.0,0.0
313,0.0,0.10690732384588685,0.0,0.27617725326854103,0.0,0.0,0.0,0.0,0.3156311465926183,0.30128427629295385,0.0
314,0.14165237868803382,0.06305815567402795,0.0,0.0,0.139131873729172,0.0,0.30073889629151795,0.0,0.0,0.3554186956172484,0.0
315,0.4119689001551209,0.183392607165828,0.0,0.0,0.40463849267905116,0.0,0.0,0.0,0.0,0.0,0.0
316,0.1924530791519259,0.17134532208365016,0.0,0.22132104102471478,0.0,0.0,0.0,0.1619422251400352,0.2529383325996741,0.0,0.0
317,0.18904534870828252,0.336622685441845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47433196584987247,0.0
318,0.2842622476997929,0.0,0.0,0.0,0.09306806686256566,0.6226696854376416,0.0,0.0,0.0,0.0,0.0
319,0.30608807919527703,0.09083904285795319,0.0,0.2346675273830457,0.10021389069738607,0.0,0.0,0.0,0.26819145986633797,0.0,0.0
320,0.18827079506691155,0.0,0.0,0.0,0.0,0.0,0.0,0.316845972185778,0.49488323274731044,0.0,0.0
321,0.1339824125373565,0.0,0.3773382230643918,0.0,0.26319676768904193,0.0,0.0,0.22548259670920973,0.0,0.0,0.0
322,0.10674574841785235,0.09503815020428144,0.0,0.0,0.0,0.35073603051580055,0.0,0.17964528392272713,0.0,0.2678347869393386,0.0
323,0.0,0.13122044994025045,0.0,0.0,0.0,0.24213297310403353,0.0,0.24803865537486364,0.19370637848322686,0.1849015430976256,0.0
324,0.13065243983922864,0.3489684522157462,0.0,0.30050061163022584,0.0,0.0,0.0,0.21987849631479942,0.0,0.0,0.0
325,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
326,0.07871290472861991,0.0700798764680616,0.0,0.18103968087582578,0.0773123192352281,0.25862811553689397,0.3342271031553707,0.0,0.0,0.0,0.0
327,0.4281767955801105,0.5718232044198895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328,0.6706443914081146,0.0,0.0,0.0,0.32935560859188545,0.0,0.0,0.0,0.0,0.0,0.0
329,0.12682714046636806,0.11291706699586318,0.0,0.0,0.0,0.0,0.0,0.4268815947404584,0.33337419779731037,0.0,0.0
330,0.1936486174040377,0.08620486839276516,0.0,0.22269591001464334,0.0,0.0,0.0,0.0,0.2545096114453067,0.24294099274324726,0.0
331,0.08397896231188032,0.07476836644541603,0.0,0.0,0.0,0.27593087616760675,0.0,0.0,0.0,0.0,0.5653217950750968
332,0.45091259200977296,0.4014576625635398,0.0,0.0,0.14762974542668725,0.0,0.0,0.0,0.0,0.0,0.0
333,0.5382856174826359,0.15974928002710487,0.0,0.0,0.0,0.0,0.0,0.3019651024902592,0.0,0.0,0.0
334,0.14224996487400096,0.0,0.6009335250799632,0.0,0.06985941335449158,0.0,0.0,0.0,0.18695709669154412,0.0,0.0
335,0.0,0.22227876443946876,0.0,0.1435550353671569,0.0,0.2050786219530813,0.26502468067782814,0.0,0.16406289756246503,0.0,0.0
336,0.0,0.0,0.0,0.0,0.5385878489326765,0.0,0.0,0.46141215106732353,0.0,0.0,0.0
337,0.0,0.21337720685945707,0.0,0.5512244510535974,0.23539834208694554,0.0,0.0,0.0,0.0,0.0,0.0
338,0.0,0.11195079086115993,0.3541300527240774,0.0,0.0,0.0,0.5339191564147627,0.0,0.0,0.0,0.0
339,0.0,0.0,0.0,0.0,0.0,0.6074766355140186,0.39252336448598135,0.0,0.0,0.0,0.0
340,0.13684338728379894,0.0,0.3853956621462093,0.0,0.13440845156700537,0.0,0.0,0.0,0.0,0.3433524990029864,0.0
341,0.0,0.0,0.3931008598334926,0.0,0.13709567353623583,0.0,0.0,0.4698034666302716,0.0,0.0,0.0
342,0.0,0.16598646761894534,0.0,0.0,0.36623348727311783,0.0,0.0,0.0,0.0,0.46778004510793686,0.0
343,0.0,0.0,0.1854974704890388,0.30297920179876336,0.0,0.0,0.0,0.0,0.34626194491287243,0.16526138279932545,0.0
344,0.5290102389078498,0.4709897610921502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345,0.0,0.13747954173486088,0.0,0.3551554828150573,0.0,0.5073649754500819,0.0,0.0,0.0,0.0,0.0
346,0.0,0.09254013220018886,0.2927289896128423,0.0,0.0,0.341517154548316,0.0,0.0,0.2732137236386529,0.0,0.0
347,0.0,0.1726018982991357,0.0,0.0,0.1904149055969113,0.6369831961039532,0.0,0.0,0.0,0.0,0.0
348,0.0,0.0,0.0,0.46323026818382856,0.19782075509629693,0.0,0.0,0.33894897671987456,0.0,0.0,0.0
349,0.18486965411484071,0.32918725506900665,0.0,0.0,0.0,0.0,0.0,0.0,0.4859430908161527,0.0,0.0
350,0.2005804412324222,0.08929064803249763,0.2824500090823905,0.23066750741728553,0.197011394235404,0.0,0.0,0.0,0.0,0.0,0.0
351,0.13597654603168652,0.18159448405522005,0.0,0.15637302793643948,0.06677851726823039,0.0,0.2886886669595806,0.0,0.0,0.17058875774884305,0.0
352,0.0,0.14822283841693976,0.4688681623392993,0.38290899924376104,0.0,0.0,0.0,0.0,0.0,0.0,0.0
353,0.0,0.0,0.0,0.0,0.3685393258426966,0.0,0.0,0.6314606741573033,0.0,0.0,0.0
354,0.0,0.09218978940165287,0.29162076239298357,0.0,0.10170403812993734,0.34022422279181413,0.0,0.17426118728361215,0.0,0.0,0.0
355,0.11631875512152264,0.0,0.6551831921130663,0.0,0.22849805276541102,0.0,0.0,0.0,0.0,0.0,0.0
356,0.0,0.20699366345928186,0.43651724947195497,0.3564890870687632,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357,0.18982821849063888,0.0,0.0,0.0,0.18645049218297627,0.6237212893263848,0.0,0.0,0.0,0.0,0.0
358,0.2226528171956262,0.0,0.0,0.0,0.21869102329534817,0.0,0.0,0.0,0.0,0.5586561595090257,0.0
359,0.0,0.15039406588588147,0.0,0.19425900176926358,0.16591516165346357,0.27751285967037653,0.0,0.0,0.0,0.2119189110210148,0.0
360,0.0,0.6444954128440367,0.0,0.0,0.35550458715596334,0.0,0.0,0.0,0.0,0.0,0.0
361,0.0,0.5005467013272894,0.0,0.0,0.18406818198275177,0.0,0.0,0.3153851166899588,0.0,0.0,0.0
362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
363,0.06511635581776141,0.0,0.1833889204663485,0.14976761838085126,0.0,0.0,0.0,0.0,0.0,0.1633828564154741,0.4383442489195647
364,0.0876545653270204,0.23412251642184806,0.0,0.0,0.08609487555251827,0.0,0.37219476969627124,0.0,0.0,0.2199332730023421,0.0
365,0.16616314199395774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8338368580060423,0.0
366,0.0,0.0,0.28056979298409107,0.0,0.19569992677893897,0.0,0.0,0.0,0.52373028023697,0.0,0.0
367,0.0,0.09857351865398684,0.6236283833211412,0.0,0.0,0.0,0.0,0.0,0.0,0.277798098024872,0.0
368,0.0,0.0,0.5504587155963303,0.44954128440366975,0.0,0.0,0.0,0.0,0.0,0.0,0.0
369,0.0,0.16216216216216214,0.0,0.8378378378378378,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370,0.0,0.27906976744186046,0.0,0.7209302325581396,0.0,0.0,0.0,0.0,0.0,0.0,0.0
